OBJECTID,FREQUENCY,HAUL_ID,GEAR_ABBREV,CRUISE,YEAR,HAUL_NAME,CORRECTED_LENGTH,FcorrLen_mm,station
426,1,4DY09 137 1 60BON 1,60BON,4DY09,2009,1,10.9,11.90375,137
427,1,4DY09 137 1 60BON 1,60BON,4DY09,2009,1,11,12.0081,137
428,1,4DY09 140 1 60BON 1,60BON,4DY09,2009,1,11.5,12.52985,140
429,1,4DY09 144 1 60BON 1,60BON,4DY09,2009,1,8.3,9.19065,144
430,1,4DY09 144 1 60BON 1,60BON,4DY09,2009,1,8.4,9.295,144
431,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,145
432,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,7.8,8.6689,145
433,2,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,8.3,9.19065,145
434,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,9.1,10.02545,145
435,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,9.3,10.23415,145
436,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,9.5,10.44285,145
437,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,9.7,10.65155,145
438,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,9.8,10.7559,145
439,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,10.2,11.1733,145
440,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,10.3,11.27765,145
441,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,10.5,11.48635,145
442,1,4DY09 145 1 60BON 1,60BON,4DY09,2009,1,11,12.0081,145
443,1,4DY09 146 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,146
444,1,4DY09 146 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,146
445,1,4DY09 15 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,15
446,1,4DY09 15 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,15
447,1,4DY09 17 1 60BON 1,60BON,4DY09,2009,1,3.9,4.59925,17
448,1,4DY09 17 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,17
449,1,4DY09 2 1 60BON 1,60BON,4DY09,2009,1,5.9,6.68625,2
450,1,4DY09 2 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,2
451,1,4DY09 20 2 60BON 1,60BON,4DY09,2009,2,4.4,5.121,20
452,1,4DY09 22 1 60BON 1,60BON,4DY09,2009,1,7.8,8.6689,22
453,1,4DY09 22 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,22
454,1,4DY09 27 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,27
455,1,4DY09 27 1 60BON 1,60BON,4DY09,2009,1,6.1,6.89495,27
456,3,4DY09 27 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,27
457,1,4DY09 28 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,28
458,1,4DY09 28 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,28
459,1,4DY09 28 1 60BON 1,60BON,4DY09,2009,1,6.5,7.31235,28
460,1,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,3.3,3.97315,29
461,1,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,29
462,1,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,4.6,5.3297,29
463,2,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,29
464,2,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,29
465,2,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,29
466,1,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,5.3,6.06015,29
467,1,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,29
468,1,4DY09 29 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,29
469,1,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,3
470,1,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,3
471,2,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,6.3,7.10365,3
472,2,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,6.8,7.6254,3
473,1,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,3
474,1,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,7.3,8.14715,3
475,1,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,7.5,8.35585,3
476,1,4DY09 3 1 60BON 1,60BON,4DY09,2009,1,7.6,8.4602,3
477,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,3.2,3.8688,30
478,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,3.9,4.59925,30
479,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,30
480,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,30
481,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,30
482,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,30
483,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,6.1,6.89495,30
484,1,4DY09 30 1 60BON 1,60BON,4DY09,2009,1,6.3,7.10365,30
485,1,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,3.5,4.18185,31
486,1,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,3.8,4.4949,31
487,1,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,31
488,1,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,4.6,5.3297,31
489,1,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,31
490,3,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,31
491,1,4DY09 31 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,31
492,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,3.4,4.0775,33
493,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,3.6,4.2862,33
494,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,3.7,4.39055,33
495,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,3.9,4.59925,33
496,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,33
497,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,4.5,5.22535,33
498,2,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,33
499,1,4DY09 33 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,33
500,1,4DY09 34 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,34
501,2,4DY09 34 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,34
502,1,4DY09 34 1 60BON 1,60BON,4DY09,2009,1,5.3,6.06015,34
503,3,4DY09 34 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,34
504,1,4DY09 34 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,34
505,1,4DY09 35 1 60BON 1,60BON,4DY09,2009,1,4.1,4.80795,35
506,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,39
507,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,39
508,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,39
509,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,6.3,7.10365,39
510,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,6.4,7.208,39
511,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,6.5,7.31235,39
512,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,6.7,7.52105,39
513,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,6.8,7.6254,39
514,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,39
515,2,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,7.3,8.14715,39
516,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,7.5,8.35585,39
517,1,4DY09 39 1 60BON 1,60BON,4DY09,2009,1,7.7,8.56455,39
518,1,4DY09 4 1 60BON 1,60BON,4DY09,2009,1,4.6,5.3297,4
519,1,4DY09 41 1 60BON 1,60BON,4DY09,2009,1,4.2,4.9123,41
520,1,4DY09 41 1 60BON 1,60BON,4DY09,2009,1,7.1,7.93845,41
521,1,4DY09 42 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,42
522,1,4DY09 42 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,42
523,1,4DY09 42 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,42
524,1,4DY09 42 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,42
525,1,4DY09 42 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,42
526,1,4DY09 42 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,42
527,1,4DY09 43 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,43
528,1,4DY09 44 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,44
529,1,4DY09 44 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,44
530,1,4DY09 44 1 60BON 1,60BON,4DY09,2009,1,6.8,7.6254,44
531,1,4DY09 45 1 60BON 1,60BON,4DY09,2009,1,3.5,4.18185,45
532,1,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,4.2,4.9123,46
533,2,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,4.4,5.121,46
534,2,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,4.6,5.3297,46
535,6,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,46
536,5,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,46
537,4,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,46
538,2,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,46
539,4,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,46
540,3,4DY09 46 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,46
541,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,3.9,4.59925,47
542,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,47
543,2,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,4.2,4.9123,47
544,3,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,47
545,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,47
546,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,47
547,4,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,47
548,2,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.1,5.85145,47
549,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,47
550,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.3,6.06015,47
551,2,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,47
552,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,47
553,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.7,6.47755,47
554,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,47
555,1,4DY09 47 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,47
556,1,4DY09 48 1 60BON 1,60BON,4DY09,2009,1,4.2,4.9123,48
557,1,4DY09 48 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,48
558,1,4DY09 48 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,48
559,1,4DY09 48 1 60BON 1,60BON,4DY09,2009,1,5.3,6.06015,48
560,1,4DY09 48 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,48
561,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,3.9,4.59925,49
562,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,49
563,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,4.1,4.80795,49
564,2,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,4.2,4.9123,49
565,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,4.5,5.22535,49
566,3,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,49
567,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,49
568,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,5.1,5.85145,49
569,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,5.3,6.06015,49
570,2,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,5.4,6.1645,49
571,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,49
572,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,5.9,6.68625,49
573,3,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,49
574,1,4DY09 49 1 60BON 1,60BON,4DY09,2009,1,6.4,7.208,49
575,2,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,5
576,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,4.5,5.22535,5
577,2,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,4.6,5.3297,5
578,2,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,5
579,10,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,5
580,3,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.1,5.85145,5
581,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,5
582,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.3,6.06015,5
583,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.4,6.1645,5
584,2,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,5
585,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,5
586,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,5
587,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,5.9,6.68625,5
588,5,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,5
589,2,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,6.1,6.89495,5
590,2,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,6.4,7.208,5
591,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,6.5,7.31235,5
592,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,6.7,7.52105,5
593,1,4DY09 5 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,5
594,1,4DY09 50 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,50
595,1,4DY09 51 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,51
596,1,4DY09 51 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,51
597,1,4DY09 52 1 60BON 1,60BON,4DY09,2009,1,5.4,6.1645,52
598,1,4DY09 52 1 60BON 1,60BON,4DY09,2009,1,5.7,6.47755,52
599,1,4DY09 52 1 60BON 1,60BON,4DY09,2009,1,5.9,6.68625,52
600,1,4DY09 52 1 60BON 1,60BON,4DY09,2009,1,6.3,7.10365,52
601,1,4DY09 52 1 60BON 1,60BON,4DY09,2009,1,6.6,7.4167,52
602,1,4DY09 54 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,54
603,1,4DY09 55 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,55
604,1,4DY09 55 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,55
605,1,4DY09 56 1 60BON 1,60BON,4DY09,2009,1,7.1,7.93845,56
606,1,4DY09 56 1 60BON 1,60BON,4DY09,2009,1,8.2,9.0863,56
607,1,4DY09 57 1 60BON 1,60BON,4DY09,2009,1,6.3,7.10365,57
608,1,4DY09 58 1 60BON 1,60BON,4DY09,2009,1,7.3,8.14715,58
609,1,4DY09 59 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,59
610,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,6
611,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,6
612,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,6
613,2,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,6
614,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,5.4,6.1645,6
615,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,6
616,4,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,5.7,6.47755,6
617,2,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,5.9,6.68625,6
618,3,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,6
619,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,6.6,7.4167,6
620,1,4DY09 6 1 60BON 1,60BON,4DY09,2009,1,6.7,7.52105,6
621,1,4DY09 60 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,60
622,1,4DY09 60 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,60
623,1,4DY09 60 1 60BON 1,60BON,4DY09,2009,1,6.1,6.89495,60
624,1,4DY09 60 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,60
625,1,4DY09 61 1 60BON 1,60BON,4DY09,2009,1,4.8,5.5384,61
626,1,4DY09 61 1 60BON 1,60BON,4DY09,2009,1,7.3,8.14715,61
627,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,3.8,4.4949,62
628,2,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,62
629,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,4.2,4.9123,62
630,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,4.9,5.64275,62
631,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,62
632,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,62
633,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,62
634,2,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,62
635,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,6.1,6.89495,62
636,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,62
637,1,4DY09 62 1 60BON 1,60BON,4DY09,2009,1,7.1,7.93845,62
638,1,4DY09 63 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,63
639,1,4DY09 63 1 60BON 1,60BON,4DY09,2009,1,7.7,8.56455,63
640,1,4DY09 66 1 60BON 1,60BON,4DY09,2009,1,6.8,7.6254,66
641,1,4DY09 67 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,67
642,1,4DY09 67 1 60BON 1,60BON,4DY09,2009,1,7.1,7.93845,67
643,1,4DY09 67 1 60BON 1,60BON,4DY09,2009,1,8.6,9.5037,67
644,1,4DY09 68 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,68
645,1,4DY09 7 1 60BON 1,60BON,4DY09,2009,1,4.5,5.22535,7
646,2,4DY09 7 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,7
647,1,4DY09 71 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,71
648,1,4DY09 71 1 60BON 1,60BON,4DY09,2009,1,6.4,7.208,71
649,1,4DY09 71 1 60BON 1,60BON,4DY09,2009,1,7.1,7.93845,71
650,1,4DY09 72 1 60BON 1,60BON,4DY09,2009,1,5.2,5.9558,72
651,1,4DY09 72 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,72
652,1,4DY09 72 1 60BON 1,60BON,4DY09,2009,1,6.3,7.10365,72
653,1,4DY09 72 1 60BON 1,60BON,4DY09,2009,1,7.4,8.2515,72
654,1,4DY09 72 1 60BON 1,60BON,4DY09,2009,1,7.7,8.56455,72
655,1,4DY09 73 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,73
656,1,4DY09 74 1 60BON 1,60BON,4DY09,2009,1,4.7,5.43405,74
657,1,4DY09 74 1 60BON 1,60BON,4DY09,2009,1,6.7,7.52105,74
658,1,4DY09 75 1 60BON 1,60BON,4DY09,2009,1,6.6,7.4167,75
659,1,4DY09 76 1 60BON 1,60BON,4DY09,2009,1,5.5,6.26885,76
660,1,4DY09 76 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,76
661,1,4DY09 76 1 60BON 1,60BON,4DY09,2009,1,6.5,7.31235,76
662,1,4DY09 76 1 60BON 1,60BON,4DY09,2009,1,7.1,7.93845,76
663,1,4DY09 77 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,77
664,1,4DY09 77 1 60BON 1,60BON,4DY09,2009,1,6.9,7.72975,77
665,1,4DY09 77 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,77
666,1,4DY09 77 1 60BON 1,60BON,4DY09,2009,1,7.5,8.35585,77
667,3,4DY09 77 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,77
668,1,4DY09 77 1 60BON 1,60BON,4DY09,2009,1,8.1,8.98195,77
669,1,4DY09 78 1 60BON 1,60BON,4DY09,2009,1,5.1,5.85145,78
670,1,4DY09 78 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,78
671,1,4DY09 78 1 60BON 1,60BON,4DY09,2009,1,7.8,8.6689,78
672,1,4DY09 80 1 60BON 1,60BON,4DY09,2009,1,9.3,10.23415,80
673,1,4DY09 81 1 60BON 1,60BON,4DY09,2009,1,7.8,8.6689,81
674,1,4DY09 81 1 60BON 1,60BON,4DY09,2009,1,8.2,9.0863,81
675,1,4DY09 81 1 60BON 1,60BON,4DY09,2009,1,8.8,9.7124,81
676,1,4DY09 81 1 60BON 1,60BON,4DY09,2009,1,9.2,10.1298,81
677,1,4DY09 83 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,83
678,1,4DY09 83 1 60BON 1,60BON,4DY09,2009,1,6.8,7.6254,83
679,1,4DY09 83 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,83
680,1,4DY09 84 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,84
681,1,4DY09 85 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,85
682,1,4DY09 87 1 60BON 1,60BON,4DY09,2009,1,6,6.7906,87
683,1,4DY09 88 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,88
684,1,4DY09 88 1 60BON 1,60BON,4DY09,2009,1,6.8,7.6254,88
685,1,4DY09 88 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,88
686,1,4DY09 88 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,88
687,1,4DY09 89 1 60BON 1,60BON,4DY09,2009,1,4,4.7036,89
688,1,4DY09 89 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,89
689,2,4DY09 89 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,89
690,1,4DY09 89 1 60BON 1,60BON,4DY09,2009,1,8.2,9.0863,89
691,1,4DY09 89 1 60BON 1,60BON,4DY09,2009,1,8.3,9.19065,89
692,1,4DY09 9 1 60BON 1,60BON,4DY09,2009,1,4.6,5.3297,9
693,1,4DY09 91 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,91
694,1,4DY09 91 1 60BON 1,60BON,4DY09,2009,1,7.2,8.0428,91
695,2,4DY09 91 1 60BON 1,60BON,4DY09,2009,1,7.7,8.56455,91
696,1,4DY09 91 1 60BON 1,60BON,4DY09,2009,1,8.4,9.295,91
697,1,4DY09 91 1 60BON 1,60BON,4DY09,2009,1,9,9.9211,91
698,1,4DY09 92 1 60BON 1,60BON,4DY09,2009,1,5.9,6.68625,92
699,1,4DY09 92 1 60BON 1,60BON,4DY09,2009,1,8.8,9.7124,92
700,1,4DY09 93 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,93
701,3,4DY09 93 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,93
702,1,4DY09 93 1 60BON 1,60BON,4DY09,2009,1,7.9,8.77325,93
703,1,4DY09 94 1 60BON 1,60BON,4DY09,2009,1,5,5.7471,94
704,1,4DY09 94 1 60BON 1,60BON,4DY09,2009,1,10,10.9646,94
705,1,4DY09 96 1 60BON 1,60BON,4DY09,2009,1,5.8,6.5819,96
706,1,4DY09 96 1 60BON 1,60BON,4DY09,2009,1,8.2,9.0863,96
707,1,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,5.6,6.3732,97
708,2,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,6.5,7.31235,97
709,2,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,7,7.8341,97
710,1,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,7.3,8.14715,97
711,1,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,7.8,8.6689,97
712,1,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,8,8.8776,97
713,1,4DY09 97 1 60BON 1,60BON,4DY09,2009,1,8.5,9.39935,97
714,1,4DY09 98 1 60BON 1,60BON,4DY09,2009,1,6.2,6.9993,98
715,1,4DY09 98 1 60BON 2,60BON,4DY09,2009,1,4,4.7036,98
716,1,4DY09 98 1 60BON 2,60BON,4DY09,2009,1,7.6,8.4602,98
717,1,4DY09 99 1 60BON 1,60BON,4DY09,2009,1,6.1,6.89495,99
718,1,4DY09 99 1 60BON 1,60BON,4DY09,2009,1,11,12.0081,99
719,1,4DY09 99 1 60BON 2,60BON,4DY09,2009,1,7,7.8341,99
720,1,4DY09 99 1 60BON 2,60BON,4DY09,2009,1,12,13.0516,99
61,1,3DY10 101 1 60BON 1,60BON,3DY10,2010,1,15,16.1821,101
62,1,3DY10 102 1 60BON 1,60BON,3DY10,2010,1,8.2,9.0863,102
63,1,3DY10 102 1 60BON 1,60BON,3DY10,2010,1,10.2,11.1733,102
64,1,3DY10 102 1 60BON 1,60BON,3DY10,2010,1,11,12.0081,102
65,1,3DY10 102 1 60BON 1,60BON,3DY10,2010,1,15,16.1821,102
66,1,3DY10 106 1 60BON 2,60BON,3DY10,2010,1,10,10.9646,106
67,1,3DY10 111 1 60BON 1,60BON,3DY10,2010,1,5.8,6.5819,111
68,1,3DY10 111 1 60BON 1,60BON,3DY10,2010,1,9,9.9211,111
69,1,3DY10 111 1 60BON 1,60BON,3DY10,2010,1,9.8,10.7559,111
70,1,3DY10 111 1 60BON 1,60BON,3DY10,2010,1,10.8,11.7994,111
71,1,3DY10 113 1 60BON 1,60BON,3DY10,2010,1,11,12.0081,113
72,1,3DY10 116 1 60BON 1,60BON,3DY10,2010,1,9,9.9211,116
73,1,3DY10 116 1 60BON 1,60BON,3DY10,2010,1,11.1,12.11245,116
74,1,3DY10 118 1 60BON 1,60BON,3DY10,2010,1,11,12.0081,118
75,1,3DY10 124 1 60BON 1,60BON,3DY10,2010,1,7.2,8.0428,124
76,1,3DY10 128 1 60BON 1,60BON,3DY10,2010,1,10,10.9646,128
77,1,3DY10 130 1 60BON 1,60BON,3DY10,2010,1,8.1,8.98195,130
78,1,3DY10 130 1 60BON 1,60BON,3DY10,2010,1,11.5,12.52985,130
79,1,3DY10 141 1 60BON 1,60BON,3DY10,2010,1,6,6.7906,141
80,1,3DY10 144 1 60BON 1,60BON,3DY10,2010,1,11,12.0081,144
81,1,3DY10 146 1 60BON 1,60BON,3DY10,2010,1,10,10.9646,146
82,1,3DY10 16 1 60BON 1,60BON,3DY10,2010,1,6.4,7.208,16
83,1,3DY10 16 1 60BON 1,60BON,3DY10,2010,1,6.5,7.31235,16
84,1,3DY10 18 1 60BON 1,60BON,3DY10,2010,1,4.5,5.22535,18
85,1,3DY10 18 1 60BON 1,60BON,3DY10,2010,1,5,5.7471,18
